,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2015-12-16 20:09:00,0.0,Y,18.6,15.8,13.0,98.0,14.8,1014.1
2015-12-16 20:10:00,0.0,Y,18.6,15.8,14.8,96.0,16.6,1014.1
2015-12-16 20:11:00,0.0,Y,18.6,15.7,14.8,95.0,16.6,1014.2
2015-12-16 20:12:00,0.0,Y,18.6,15.7,14.8,89.0,16.6,1014.2
2015-12-16 20:13:00,0.0,Y,18.7,15.9,16.6,97.0,18.4,1014.2
2015-12-16 20:14:00,0.0,Y,18.7,15.8,18.4,96.0,18.4,1014.2
2015-12-16 20:15:00,0.0,Y,18.7,15.8,14.8,95.0,16.6,1014.2
2015-12-16 20:16:00,0.0,Y,18.8,15.9,16.6,101.0,20.5,1014.2
2015-12-16 20:17:00,0.0,Y,18.8,15.9,16.6,99.0,20.5,1014.3
2015-12-16 20:18:00,0.0,Y,18.8,15.9,14.8,91.0,18.4,1014.3
2015-12-16 20:19:00,0.0,Y,18.8,15.9,16.6,98.0,16.6,1014.3
2015-12-16 20:20:00,0.0,Y,18.9,15.9,16.6,94.0,18.4,1014.3
2015-12-16 20:21:00,0.0,Y,18.9,16.1,16.6,91.0,18.4,1014.3
2015-12-16 20:22:00,0.0,Y,19.0,16.2,16.6,90.0,20.5,1014.3
2015-12-16 20:23:00,0.0,Y,19.0,16.0,16.6,90.0,18.4,1014.3
2015-12-16 20:24:00,0.0,Y,19.0,16.0,16.6,91.0,18.4,1014.3
2015-12-16 20:25:00,0.0,Y,19.0,15.9,18.4,83.0,22.3,1014.3
2015-12-16 20:26:00,0.0,Y,19.0,15.7,18.4,85.0,18.4,1014.3
2015-12-16 20:27:00,0.0,Y,19.0,15.9,18.4,85.0,24.1,1014.3
2015-12-16 20:28:00,0.0,Y,19.1,16.1,18.4,91.0,22.3,1014.3
2015-12-16 20:29:00,0.0,Y,19.1,16.0,20.5,91.0,24.1,1014.3
2015-12-16 20:30:00,, ,,,,,,
2015-12-16 20:31:00,0.0,Y,19.2,16.1,24.1,88.0,25.9,1014.3
2015-12-16 20:32:00,0.0,Y,19.2,15.9,24.1,87.0,25.9,1014.3
2015-12-16 20:33:00,0.0,Y,19.2,15.9,20.5,85.0,22.3,1014.3
2015-12-16 20:34:00,0.0,Y,19.3,16.2,18.4,89.0,18.4,1014.3
2015-12-16 20:35:00,0.0,Y,19.3,16.0,22.3,85.0,24.1,1014.3
2015-12-16 20:36:00,0.0,Y,19.4,15.9,20.5,88.0,24.1,1014.3
2015-12-16 20:37:00,0.0,Y,19.4,15.9,22.3,86.0,24.1,1014.4
2015-12-16 20:38:00,0.0,Y,19.5,16.3,24.1,85.0,27.7,1014.4
2015-12-16 20:39:00,0.0,Y,19.5,16.2,22.3,87.0,25.9,1014.4
2015-12-16 20:40:00,0.0,Y,19.6,16.4,22.3,81.0,25.9,1014.4
2015-12-16 20:41:00,0.0,Y,19.6,16.1,20.5,86.0,24.1,1014.4
2015-12-16 20:42:00,0.0,Y,19.6,16.1,24.1,88.0,27.7,1014.5
2015-12-16 20:43:00,0.0,Y,19.7,16.3,22.3,90.0,25.9,1014.5
2015-12-16 20:44:00,0.0,Y,19.7,16.3,18.4,83.0,22.3,1014.5
2015-12-16 20:45:00,0.0,Y,19.7,16.0,18.4,88.0,22.3,1014.6
2015-12-16 20:46:00,0.0,Y,19.8,16.3,20.5,83.0,25.9,1014.6
2015-12-16 20:47:00,0.0,Y,19.8,16.1,18.4,85.0,22.3,1014.6
2015-12-16 20:48:00,0.0,Y,19.8,15.9,18.4,80.0,22.3,1014.6
2015-12-16 20:49:00,0.0,Y,19.7,15.8,16.6,72.0,20.5,1014.6
2015-12-16 20:50:00,0.0,Y,19.8,16.1,14.8,79.0,16.6,1014.6
2015-12-16 20:51:00,0.0,Y,19.9,16.2,24.1,76.0,25.9,1014.6
2015-12-16 20:52:00,0.0,Y,19.9,16.2,22.3,83.0,27.7,1014.6
2015-12-16 20:53:00,0.0,Y,20.0,16.2,22.3,77.0,27.7,1014.6
2015-12-16 20:54:00,0.0,Y,20.1,16.3,18.4,76.0,20.5,1014.6
2015-12-16 20:55:00,0.0,Y,20.0,16.0,20.5,73.0,25.9,1014.6
2015-12-16 20:56:00,0.0,Y,20.1,16.5,18.4,72.0,22.3,1014.6
2015-12-16 20:57:00,0.0,Y,20.1,16.1,18.4,72.0,20.5,1014.6
2015-12-16 20:58:00,0.0,Y,20.0,16.0,20.5,66.0,24.1,1014.7
2015-12-16 20:59:00,0.0,Y,20.2,16.2,20.5,71.0,24.1,1014.6
2015-12-16 21:00:00,0.2,Y,20.3,16.1,22.3,72.0,25.9,1014.7
2015-12-16 21:01:00,0.0,Y,20.4,16.6,20.5,72.0,24.1,1014.7
2015-12-16 21:02:00,0.0,Y,20.5,16.5,20.5,66.0,22.3,1014.7
2015-12-16 21:03:00,0.0,Y,20.5,16.1,22.3,68.0,25.9,1014.7
2015-12-16 21:04:00,0.0,Y,20.5,15.7,22.3,67.0,25.9,1014.7
2015-12-16 21:05:00,0.0,Y,20.5,16.1,20.5,71.0,25.9,1014.7
2015-12-16 21:06:00,0.0,Y,20.6,16.2,20.5,73.0,27.7,1014.7
2015-12-16 21:07:00,0.0,Y,20.6,16.2,20.5,66.0,22.3,1014.8
2015-12-16 21:08:00,0.0,Y,20.6,16.4,20.5,64.0,25.9,1014.8
2015-12-16 21:09:00,0.0,Y,20.7,16.1,22.3,66.0,25.9,1014.8
2015-12-16 21:10:00,0.0,Y,20.7,15.9,13.0,86.0,18.4,1014.8
2015-12-16 21:11:00,0.0,Y,20.7,16.5,13.0,73.0,14.8,1014.9
2015-12-16 21:12:00,0.0,Y,20.8,16.4,18.4,81.0,22.3,1014.9
2015-12-16 21:13:00,0.0,Y,20.9,16.3,20.5,74.0,24.1,1014.9
2015-12-16 21:14:00,0.0,Y,20.8,16.2,18.4,71.0,22.3,1014.9
2015-12-16 21:15:00,0.0,Y,21.0,16.8,18.4,68.0,20.5,1014.9
2015-12-16 21:16:00,0.0,Y,21.2,17.0,14.8,68.0,18.4,1014.9
2015-12-16 21:17:00,0.0,Y,21.2,16.8,16.6,66.0,18.4,1014.9
2015-12-16 21:18:00,0.0,Y,21.2,16.4,14.8,64.0,18.4,1015.1
2015-12-16 21:19:00,0.0,Y,21.2,16.6,14.8,80.0,18.4,1015.1
2015-12-16 21:20:00,0.0,Y,21.2,16.6,16.6,63.0,20.5,1015.1
2015-12-16 21:21:00,0.0,Y,21.2,16.2,18.4,58.0,20.5,1015.1
2015-12-16 21:22:00,0.0,Y,21.4,17.0,14.8,76.0,16.6,1015.1
2015-12-16 21:23:00,0.0,Y,21.3,16.5,16.6,63.0,18.4,1015.2
2015-12-16 21:24:00,0.0,Y,21.4,16.8,14.8,75.0,16.6,1015.2
2015-12-16 21:25:00,0.0,Y,21.3,16.5,16.6,65.0,18.4,1015.1
2015-12-16 21:26:00,0.0,Y,21.4,16.1,16.6,66.0,20.5,1015.1
2015-12-16 21:27:00,0.0,Y,21.4,16.8,14.8,65.0,16.6,1015.1
2015-12-16 21:28:00,0.0,Y,21.6,16.8,16.6,58.0,20.5,1015.2
2015-12-16 21:29:00,0.0,Y,21.6,16.6,18.4,57.0,20.5,1015.1
2015-12-16 21:30:00,, ,,,,,,
2015-12-16 21:31:00,0.0,Y,21.5,16.2,16.6,62.0,18.4,1015.2
2015-12-16 21:32:00,0.0,Y,21.8,16.3,20.5,56.0,25.9,1015.1
2015-12-16 21:33:00,0.0,Y,21.5,16.0,16.6,52.0,18.4,1015.2
2015-12-16 21:34:00,0.0,Y,21.5,16.5,18.4,60.0,20.5,1015.2
2015-12-16 21:35:00,0.0,Y,21.5,16.2,18.4,69.0,22.3,1015.2
2015-12-16 21:36:00,0.0,Y,21.3,15.6,16.6,65.0,20.5,1015.2
2015-12-16 21:37:00,0.0,Y,21.3,15.8,18.4,72.0,20.5,1015.2
2015-12-16 21:38:00,0.0,Y,21.6,16.1,18.4,71.0,18.4,1015.2
2015-12-16 21:39:00,0.0,Y,21.7,16.9,16.6,72.0,18.4,1015.2
2015-12-16 21:40:00,0.0,Y,21.8,16.3,16.6,67.0,22.3,1015.3
2015-12-16 21:41:00,0.0,Y,21.7,16.4,18.4,75.0,18.4,1015.3
2015-12-16 21:42:00,0.0,Y,22.0,16.1,18.4,74.0,18.4,1015.3
2015-12-16 21:43:00,0.0,Y,22.3,16.8,14.8,73.0,20.5,1015.3
2015-12-16 21:44:00,0.0,Y,22.0,16.1,16.6,62.0,22.3,1015.3
2015-12-16 21:45:00,0.0,Y,22.0,15.6,14.8,66.0,16.6,1015.3
2015-12-16 21:46:00,0.0,Y,21.5,15.1,14.8,54.0,16.6,1015.3
2015-12-16 21:47:00,0.0,Y,21.4,15.5,14.8,55.0,16.6,1015.3
2015-12-16 21:48:00,0.0,Y,21.3,15.6,14.8,42.0,16.6,1015.3
2015-12-16 21:49:00,0.0,Y,21.4,15.9,14.8,38.0,18.4,1015.4
2015-12-16 21:50:00,0.0,Y,21.6,16.1,14.8,61.0,16.6,1015.4
2015-12-16 21:51:00,0.0,Y,22.0,16.5,14.8,48.0,16.6,1015.4
2015-12-16 21:52:00,0.0,Y,22.0,16.7,16.6,41.0,16.6,1015.4
2015-12-16 21:53:00,0.0,Y,21.7,15.8,16.6,66.0,20.5,1015.4
2015-12-16 21:54:00,0.0,Y,22.0,16.1,18.4,54.0,22.3,1015.4
2015-12-16 21:55:00,0.0,Y,21.8,16.1,18.4,32.0,22.3,1015.4
2015-12-16 21:56:00,0.0,Y,22.0,16.7,16.6,36.0,20.5,1015.4
2015-12-16 21:57:00,0.0,Y,22.1,16.6,16.6,54.0,22.3,1015.5
2015-12-16 21:58:00,0.0,Y,21.8,16.1,16.6,41.0,20.5,1015.5
2015-12-16 21:59:00,0.0,Y,22.0,16.5,18.4,34.0,20.5,1015.5
2015-12-16 22:00:00,0.0,Y,21.9,16.0,16.6,44.0,18.4,1015.5
2015-12-16 22:01:00,0.0,Y,22.2,16.7,20.5,38.0,22.3,1015.5
2015-12-16 22:02:00,0.0,Y,22.1,16.4,18.4,42.0,20.5,1015.5
2015-12-16 22:03:00,0.0,Y,22.2,16.5,16.6,44.0,18.4,1015.5
2015-12-16 22:04:00,0.0,Y,22.1,16.6,18.4,52.0,20.5,1015.5
2015-12-16 22:05:00,0.0,Y,21.9,16.2,18.4,56.0,20.5,1015.5
2015-12-16 22:06:00,0.0,Y,22.0,16.9,16.6,48.0,18.4,1015.5
2015-12-16 22:07:00,0.0,Y,22.1,17.0,18.4,52.0,22.3,1015.4
2015-12-16 22:08:00,0.0,Y,22.2,16.0,18.4,46.0,20.5,1015.4
2015-12-16 22:09:00,0.0,Y,22.2,16.2,22.3,58.0,24.1,1015.4
2015-12-16 22:10:00,0.0,Y,22.4,16.9,22.3,54.0,24.1,1015.4
2015-12-16 22:11:00,0.0,Y,22.1,16.1,20.5,57.0,25.9,1015.4
2015-12-16 22:12:00,0.0,Y,21.9,16.2,20.5,52.0,24.1,1015.4
2015-12-16 22:13:00,0.0,Y,21.9,16.2,18.4,62.0,22.3,1015.4
2015-12-16 22:14:00,0.0,Y,22.0,16.5,24.1,51.0,25.9,1015.4
2015-12-16 22:15:00,0.0,Y,22.3,16.6,20.5,43.0,25.9,1015.4
2015-12-16 22:16:00,0.0,Y,22.5,17.8,20.5,45.0,24.1,1015.4
2015-12-16 22:17:00,0.0,Y,22.4,16.9,16.6,62.0,20.5,1015.4
2015-12-16 22:18:00,, ,,,,,,
2015-12-16 22:19:00,0.0,Y,22.4,16.7,18.4,64.0,22.3,1015.4
2015-12-16 22:20:00,0.0,Y,21.9,16.0,22.3,62.0,25.9,1015.4
2015-12-16 22:21:00,0.0,Y,22.0,16.5,18.4,64.0,25.9,1015.4
2015-12-16 22:22:00,0.0,Y,22.2,16.9,16.6,67.0,20.5,1015.4
2015-12-16 22:23:00,0.0,Y,22.6,16.6,18.4,51.0,20.5,1015.4
2015-12-16 22:24:00,0.0,Y,22.6,17.3,16.6,61.0,18.4,1015.4
2015-12-16 22:25:00,0.0,Y,22.6,16.9,18.4,54.0,22.3,1015.3
2015-12-16 22:26:00,0.0,Y,22.1,16.4,18.4,58.0,22.3,1015.3
2015-12-16 22:27:00,0.0,Y,22.1,16.1,18.4,57.0,20.5,1015.3
2015-12-16 22:28:00,0.0,Y,22.2,16.2,20.5,59.0,25.9,1015.3
2015-12-16 22:29:00,0.0,Y,22.3,16.3,22.3,64.0,24.1,1015.3
2015-12-16 22:30:00,, ,,,,,,
2015-12-16 22:31:00,0.0,Y,22.4,16.7,20.5,62.0,24.1,1015.3
2015-12-16 22:32:00,0.0,Y,22.4,16.2,18.4,58.0,20.5,1015.3
2015-12-16 22:33:00,0.0,Y,22.3,16.1,18.4,51.0,18.4,1015.3
2015-12-16 22:34:00,0.0,Y,22.2,16.2,18.4,43.0,24.1,1015.3
2015-12-16 22:35:00,0.0,Y,22.3,16.6,16.6,47.0,18.4,1015.3
2015-12-16 22:36:00,0.0,Y,22.7,17.4,18.4,45.0,20.5,1015.3
2015-12-16 22:37:00,0.0,Y,22.8,16.4,22.3,59.0,24.1,1015.3
2015-12-16 22:38:00,0.0,Y,23.0,16.8,22.3,50.0,24.1,1015.3
2015-12-16 22:39:00,0.0,Y,22.8,16.6,18.4,42.0,22.3,1015.3
2015-12-16 22:40:00,0.0,Y,22.8,17.0,22.3,41.0,25.9,1015.3
2015-12-16 22:41:00,0.0,Y,22.8,16.6,24.1,48.0,29.5,1015.3
2015-12-16 22:42:00,0.0,Y,22.8,16.4,25.9,31.0,29.5,1015.3
2015-12-16 22:43:00,0.0,Y,22.9,16.9,24.1,27.0,25.9,1015.3
2015-12-16 22:44:00,0.0,Y,23.0,16.8,25.9,23.0,33.5,1015.3
2015-12-16 22:45:00,, ,,,,,,
2015-12-16 22:46:00,0.0,Y,23.3,17.5,22.3,22.0,27.7,1015.3
2015-12-16 22:47:00,, ,,,,,,
2015-12-16 22:48:00,0.0,Y,23.2,16.7,27.7,49.0,29.5,1015.3
2015-12-16 22:49:00,0.0,Y,23.1,16.4,22.3,39.0,25.9,1015.3
2015-12-16 22:50:00,0.0,Y,23.3,16.4,14.8,42.0,16.6,1015.3
2015-12-16 22:51:00,0.0,Y,23.2,17.0,20.5,41.0,25.9,1015.3
2015-12-16 22:52:00,0.0,Y,23.3,17.1,27.7,46.0,31.3,1015.4
2015-12-16 22:53:00,0.0,Y,23.4,16.7,22.3,43.0,29.5,1015.4
2015-12-16 22:54:00,0.0,Y,23.2,16.5,27.7,35.0,31.3,1015.4
2015-12-16 22:55:00,0.0,Y,23.3,16.8,22.3,26.0,25.9,1015.4
2015-12-16 22:56:00,0.0,Y,23.5,16.8,20.5,14.0,24.1,1015.4
2015-12-16 22:57:00,0.0,Y,23.7,17.4,16.6,11.0,18.4,1015.4
2015-12-16 22:58:00,0.0,Y,23.5,16.3,20.5,14.0,27.7,1015.4
2015-12-16 22:59:00,0.0,Y,23.7,17.0,16.6,19.0,22.3,1015.4
2015-12-16 23:00:00,0.0,Y,24.0,18.0,20.5,51.0,24.1,1015.4
2015-12-16 23:01:00,0.0,Y,24.0,18.0,25.9,51.0,29.5,1015.4
2015-12-16 23:02:00,0.0,Y,24.0,17.5,20.5,42.0,25.9,1015.4
2015-12-16 23:03:00,, ,,,,,,
2015-12-16 23:04:00,0.0,Y,23.8,17.3,20.5,60.0,22.3,1015.4
2015-12-16 23:05:00,0.0,Y,23.9,17.6,20.5,67.0,24.1,1015.5
2015-12-16 23:06:00,0.0,Y,23.7,16.7,14.8,52.0,18.4,1015.5
2015-12-16 23:07:00,0.0,Y,23.8,17.5,13.0,38.0,14.8,1015.5
2015-12-16 23:08:00,0.0,Y,24.0,17.0,13.0,29.0,14.8,1015.5
2015-12-16 23:09:00,0.0,Y,24.1,17.4,18.4,46.0,25.9,1015.5
2015-12-16 23:10:00,0.0,Y,24.2,18.2,18.4,44.0,22.3,1015.5
2015-12-16 23:11:00,, ,,,,,,
2015-12-16 23:12:00,0.0,Y,24.2,17.0,16.6,36.0,18.4,1015.5
2015-12-16 23:13:00,0.0,Y,24.1,16.9,25.9,43.0,29.5,1015.5
2015-12-16 23:14:00,0.0,Y,23.8,16.3,22.3,38.0,27.7,1015.5
2015-12-16 23:15:00,0.0,Y,23.9,16.7,24.1,35.0,29.5,1015.5
2015-12-16 23:16:00,0.0,Y,23.8,16.3,24.1,26.0,27.7,1015.5
2015-12-16 23:17:00,0.0,Y,23.8,16.6,24.1,21.0,27.7,1015.4
2015-12-16 23:18:00,0.0,Y,23.8,16.6,24.1,18.0,29.5,1015.4
2015-12-16 23:19:00,0.0,Y,23.9,16.7,27.7,21.0,31.3,1015.4
2015-12-16 23:20:00,0.0,Y,24.1,17.4,25.9,29.0,29.5,1015.4
2015-12-16 23:21:00,0.0,Y,24.3,17.1,25.9,34.0,27.7,1015.3
2015-12-16 23:22:00,0.0,Y,24.2,16.7,20.5,18.0,24.1,1015.3
2015-12-16 23:23:00,0.0,Y,23.9,16.4,18.4,23.0,25.9,1015.3
2015-12-16 23:24:00,0.0,Y,23.9,16.4,18.4,19.0,24.1,1015.3
2015-12-16 23:25:00,0.0,Y,23.7,16.2,24.1,26.0,27.7,1015.3
2015-12-16 23:26:00,0.0,Y,23.8,16.6,22.3,32.0,25.9,1015.3
2015-12-16 23:27:00,0.0,Y,23.9,16.9,18.4,39.0,24.1,1015.3
2015-12-16 23:28:00,0.0,Y,23.8,16.3,24.1,40.0,27.7,1015.3
2015-12-16 23:29:00,0.0,Y,24.0,16.5,20.5,44.0,24.1,1015.3
2015-12-16 23:30:00,0.0,Y,24.3,16.6,24.1,55.0,25.9,1015.3
2015-12-16 23:31:00,0.0,Y,24.5,17.0,25.9,62.0,27.7,1015.3
2015-12-16 23:32:00,0.0,Y,24.4,16.6,22.3,37.0,27.7,1015.3
2015-12-16 23:33:00,0.0,Y,24.2,17.0,24.1,50.0,31.3,1015.3
2015-12-16 23:34:00,0.0,Y,24.2,16.7,25.9,56.0,29.5,1015.3
2015-12-16 23:35:00,0.0,Y,24.0,16.0,25.9,56.0,29.5,1015.4
2015-12-16 23:36:00,0.0,Y,23.8,16.6,27.7,53.0,31.3,1015.4
2015-12-16 23:37:00,0.0,Y,23.9,16.2,27.7,44.0,31.3,1015.3
2015-12-16 23:38:00,0.0,Y,24.0,16.5,25.9,33.0,29.5,1015.3
2015-12-16 23:39:00,0.0,Y,23.7,15.7,25.9,29.0,29.5,1015.3
2015-12-16 23:40:00,0.0,Y,23.6,15.6,25.9,35.0,31.3,1015.4
2015-12-16 23:41:00,0.0,Y,23.6,16.4,22.3,32.0,25.9,1015.4
2015-12-16 23:42:00,0.0,Y,23.6,16.1,22.3,19.0,27.7,1015.4
2015-12-16 23:43:00,0.0,Y,23.7,16.2,24.1,24.0,25.9,1015.4
2015-12-16 23:44:00,0.0,Y,23.7,16.2,24.1,18.0,27.7,1015.4
2015-12-16 23:45:00,0.0,Y,23.7,16.2,27.7,19.0,29.5,1015.4
2015-12-16 23:46:00,0.0,Y,23.6,15.9,22.3,28.0,25.9,1015.4
2015-12-16 23:47:00,0.0,Y,23.5,16.1,24.1,27.0,27.7,1015.4
2015-12-16 23:48:00,0.0,Y,23.6,16.4,22.3,19.0,25.9,1015.4
2015-12-16 23:49:00,0.0,Y,23.6,16.4,24.1,31.0,27.7,1015.4
2015-12-16 23:50:00,0.0,Y,23.8,17.3,25.9,33.0,27.7,1015.4
2015-12-16 23:51:00,0.0,Y,23.7,17.0,24.1,35.0,25.9,1015.4
2015-12-16 23:52:00,0.0,Y,23.6,16.4,22.3,32.0,25.9,1015.4
2015-12-16 23:53:00,0.0,Y,23.4,16.4,20.5,28.0,25.9,1015.4
2015-12-16 23:54:00,0.0,Y,23.5,16.8,25.9,23.0,27.7,1015.4
2015-12-16 23:55:00,0.0,Y,23.5,16.5,24.1,23.0,27.7,1015.4
2015-12-16 23:56:00,0.0,Y,23.5,16.8,18.4,32.0,22.3,1015.4
2015-12-16 23:57:00,0.0,Y,23.5,16.8,18.4,19.0,20.5,1015.4
2015-12-16 23:58:00,0.0,Y,23.4,16.7,22.3,13.0,25.9,1015.4
2015-12-16 23:59:00,0.0,Y,23.4,16.9,20.5,7.0,25.9,1015.4
