,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2009-01-19 10:42:00,0.0,Y,27.8,3.8,7.6,84.0,9.4,1009.6
2009-01-19 10:43:00,, ,,,,,,
2009-01-19 10:44:00,0.0,Y,27.8,4.5,7.6,84.0,7.6,1009.6
2009-01-19 10:45:00,0.0,Y,27.8,4.8,7.6,87.0,7.6,1009.6
2009-01-19 10:46:00,0.0,Y,27.8,4.8,7.6,90.0,7.6,1009.6
2009-01-19 10:47:00,0.0,Y,27.7,4.9,7.6,94.0,9.4,1009.6
2009-01-19 10:48:00,0.0,Y,27.8,4.5,7.6,91.0,9.4,1009.6
2009-01-19 10:49:00,0.0,Y,27.8,4.8,7.6,79.0,9.4,1009.6
2009-01-19 10:50:00,0.0,Y,27.6,5.1,7.6,75.0,7.6,1009.7
2009-01-19 10:51:00,0.0,Y,27.6,5.7,7.6,75.0,7.6,1009.7
2009-01-19 10:52:00,0.0,Y,27.6,6.0,7.6,75.0,9.4,1009.7
2009-01-19 10:53:00,0.0,Y,27.5,6.4,7.6,75.0,9.4,1009.7
2009-01-19 10:54:00,0.0,Y,27.5,6.4,7.6,75.0,9.4,1009.7
2009-01-19 10:55:00,0.0,Y,27.5,6.7,7.6,75.0,7.6,1009.7
2009-01-19 10:56:00,0.0,Y,27.4,6.5,5.4,75.0,7.6,1009.7
2009-01-19 10:57:00,0.0,Y,27.4,6.2,7.6,75.0,7.6,1009.7
2009-01-19 10:58:00,0.0,Y,27.3,6.1,7.6,75.0,9.4,1009.7
2009-01-19 10:59:00,,F,,,,,,
2009-01-19 11:00:00,,F,27.2,5.9,9.4,75.0,9.4,1009.7
2009-01-19 11:01:00,0.0,Y,27.2,5.9,7.6,75.0,9.4,1009.7
2009-01-19 11:02:00,0.0,Y,27.1,6.0,7.6,75.0,9.4,1009.7
2009-01-19 11:03:00,0.0,Y,27.1,5.7,7.6,75.0,9.4,1009.7
2009-01-19 11:04:00,0.0,Y,27.1,5.4,7.6,70.0,9.4,1009.7
2009-01-19 11:05:00,0.0,Y,27.1,5.4,7.6,69.0,9.4,1009.7
2009-01-19 11:06:00,0.0,Y,27.1,5.1,7.6,69.0,9.4,1009.7
2009-01-19 11:07:00,0.0,Y,27.0,5.2,7.6,68.0,9.4,1009.7
2009-01-19 11:08:00,0.0,Y,26.9,5.3,9.4,68.0,9.4,1009.7
2009-01-19 11:09:00,0.0,Y,26.6,5.4,7.6,68.0,9.4,1009.7
2009-01-19 11:10:00,0.0,Y,26.5,5.2,7.6,66.0,9.4,1009.7
2009-01-19 11:11:00,0.0,Y,26.4,5.4,9.4,63.0,11.2,1009.7
2009-01-19 11:12:00,0.0,Y,26.5,5.2,9.4,63.0,9.4,1009.7
2009-01-19 11:13:00,0.0,Y,26.7,5.3,7.6,62.0,9.4,1009.8
2009-01-19 11:14:00,, ,,,,,,
2009-01-19 11:15:00,0.0,Y,26.7,5.9,9.4,61.0,11.2,1009.8
2009-01-19 11:16:00,0.0,Y,26.8,6.1,9.4,63.0,11.2,1009.8
2009-01-19 11:17:00,0.0,Y,26.9,6.0,11.2,66.0,11.2,1009.7
2009-01-19 11:18:00,0.0,Y,26.9,6.0,9.4,66.0,11.2,1009.7
2009-01-19 11:19:00,0.0,Y,26.9,6.0,9.4,66.0,11.2,1009.7
2009-01-19 11:20:00,0.0,Y,26.8,5.8,9.4,66.0,11.2,1009.7
2009-01-19 11:21:00,0.0,Y,26.8,5.5,11.2,66.0,11.2,1009.7
2009-01-19 11:22:00,0.0,Y,26.8,5.5,11.2,66.0,11.2,1009.7
2009-01-19 11:23:00,0.0,Y,26.9,5.3,11.2,66.0,11.2,1009.8
2009-01-19 11:24:00,0.0,Y,27.0,5.5,9.4,66.0,11.2,1009.8
2009-01-19 11:25:00,0.0,Y,26.8,5.5,9.4,66.0,11.2,1009.8
2009-01-19 11:26:00,0.0,Y,26.4,4.7,9.4,66.0,11.2,1009.8
2009-01-19 11:27:00,0.0,Y,25.7,4.1,9.4,66.0,11.2,1009.8
2009-01-19 11:28:00,0.0,Y,25.8,3.3,9.4,66.0,9.4,1009.8
2009-01-19 11:29:00,0.0,Y,25.8,3.3,9.4,66.0,9.4,1009.8
2009-01-19 11:30:00,0.0,Y,25.9,3.5,9.4,66.0,9.4,1009.8
2009-01-19 11:31:00,0.0,Y,26.0,4.0,9.4,65.0,9.4,1009.8
2009-01-19 11:32:00,0.0,Y,26.0,5.0,9.4,65.0,9.4,1009.8
2009-01-19 11:33:00,0.0,Y,26.0,5.9,9.4,65.0,9.4,1009.8
2009-01-19 11:34:00,0.0,Y,25.8,6.4,9.4,65.0,9.4,1009.8
2009-01-19 11:35:00,0.0,Y,25.8,7.3,9.4,65.0,9.4,1009.9
2009-01-19 11:36:00,0.0,Y,25.8,7.3,9.4,65.0,9.4,1009.9
2009-01-19 11:37:00,0.0,Y,25.8,7.3,7.6,53.0,9.4,1009.9
2009-01-19 11:38:00,0.0,Y,26.0,6.7,7.6,58.0,9.4,1009.9
2009-01-19 11:39:00,0.0,Y,26.1,5.7,7.6,58.0,9.4,1009.9
2009-01-19 11:40:00,0.0,Y,26.1,5.1,7.6,58.0,9.4,1009.9
2009-01-19 11:41:00,0.0,Y,26.1,4.8,7.6,58.0,9.4,1009.9
2009-01-19 11:42:00,0.0,Y,26.0,4.3,,,,1009.9
2009-01-19 11:43:00,0.0,Y,25.6,3.9,9.4,53.0,9.4,1010.0
2009-01-19 11:44:00,0.0,Y,25.8,3.9,7.6,46.0,9.4,1010.0
2009-01-19 11:45:00,, ,,,,,,
2009-01-19 11:46:00,0.0,Y,26.5,4.3,9.4,359.0,11.2,1010.0
2009-01-19 11:47:00,0.0,Y,26.7,4.7,7.6,0.0,9.4,1010.0
2009-01-19 11:48:00,0.0,Y,26.6,4.8,,,,1010.0
2009-01-19 11:49:00,0.0,Y,26.4,4.7,7.6,8.0,9.4,1009.9
2009-01-19 11:50:00,0.0,Y,26.4,4.7,7.6,16.0,7.6,1010.0
2009-01-19 11:51:00,0.0,Y,26.4,4.7,7.6,20.0,7.6,1010.0
2009-01-19 11:52:00,0.0,Y,26.4,4.7,7.6,44.0,9.4,1010.0
2009-01-19 11:53:00,0.0,Y,26.4,5.1,7.6,58.0,7.6,1009.9
2009-01-19 11:54:00,0.0,Y,26.4,4.7,7.6,61.0,7.6,1009.9
2009-01-19 11:55:00,0.0,Y,26.3,4.9,7.6,51.0,9.4,1009.9
2009-01-19 11:56:00,0.0,Y,26.3,4.9,7.6,49.0,9.4,1009.9
2009-01-19 11:57:00,0.0,Y,26.2,5.0,7.6,51.0,9.4,1009.9
2009-01-19 11:58:00,0.0,Y,26.2,5.0,9.4,58.0,11.2,1009.9
2009-01-19 11:59:00,0.0,Y,26.1,4.8,9.4,51.0,11.2,1009.9
2009-01-19 12:00:00,0.0,Y,25.9,5.1,11.2,44.0,11.2,1009.9
2009-01-19 12:01:00,,F,,,,,,
2009-01-19 12:02:00,,F,25.8,5.5,11.2,45.0,11.2,1009.9
2009-01-19 12:03:00,0.0,Y,25.9,5.4,9.4,44.0,11.2,1009.9
2009-01-19 12:04:00,0.0,Y,25.9,5.4,9.4,44.0,11.2,1009.8
2009-01-19 12:05:00,0.0,Y,25.9,5.4,9.4,39.0,11.2,1009.8
2009-01-19 12:06:00,0.0,Y,25.9,5.1,9.4,39.0,9.4,1009.8
2009-01-19 12:07:00,0.0,Y,25.8,4.6,9.4,41.0,9.4,1009.8
2009-01-19 12:08:00,0.0,Y,26.0,4.3,7.6,41.0,9.4,1009.8
2009-01-19 12:09:00,0.0,Y,26.1,4.2,7.6,42.0,9.4,1009.8
2009-01-19 12:10:00,0.0,Y,26.2,4.4,7.6,42.0,7.6,1009.8
2009-01-19 12:11:00,0.0,Y,26.5,4.0,7.6,49.0,9.4,1009.7
2009-01-19 12:12:00,0.0,Y,26.6,4.1,9.4,55.0,9.4,1009.7
2009-01-19 12:13:00,0.0,Y,26.8,3.9,9.4,62.0,9.4,1009.7
2009-01-19 12:14:00,0.0,Y,27.0,3.6,7.6,62.0,9.4,1009.8
2009-01-19 12:15:00,0.0,Y,27.1,3.8,9.4,61.0,9.4,1009.8
2009-01-19 12:16:00,, ,,,,,,
2009-01-19 12:17:00,0.0,Y,26.7,5.0,9.4,58.0,9.4,1009.8
2009-01-19 12:18:00,0.0,Y,26.3,4.9,9.4,56.0,11.2,1009.8
2009-01-19 12:19:00,0.0,Y,25.4,3.2,9.4,56.0,9.4,1009.8
2009-01-19 12:20:00,0.0,Y,24.9,2.9,9.4,53.0,11.2,1009.8
2009-01-19 12:21:00,0.0,Y,24.7,3.2,9.4,53.0,9.4,1009.8
2009-01-19 12:22:00,0.0,Y,24.8,3.7,9.4,58.0,9.4,1009.8
2009-01-19 12:23:00,0.0,Y,24.7,4.8,7.6,61.0,9.4,1009.8
2009-01-19 12:24:00,0.0,Y,24.6,4.9,7.6,62.0,9.4,1009.8
2009-01-19 12:25:00,0.0,Y,24.4,4.9,9.4,65.0,9.4,1009.8
2009-01-19 12:26:00,0.0,Y,24.2,5.1,9.4,65.0,9.4,1009.8
2009-01-19 12:27:00,0.0,Y,24.0,5.1,9.4,63.0,9.4,1009.8
2009-01-19 12:28:00,0.0,Y,24.0,5.7,7.6,65.0,9.4,1009.8
2009-01-19 12:29:00,0.0,Y,23.9,6.1,7.6,63.0,9.4,1009.8
2009-01-19 12:30:00,0.0,Y,23.9,6.1,7.6,65.0,9.4,1009.8
2009-01-19 12:31:00,0.0,Y,23.8,6.2,7.6,65.0,9.4,1009.8
2009-01-19 12:32:00,,F,,,,,,
2009-01-19 12:33:00,,F,24.0,5.1,7.6,59.0,9.4,1009.8
2009-01-19 12:34:00,0.0,Y,24.0,5.1,7.6,58.0,9.4,1009.7
2009-01-19 12:35:00,0.0,Y,24.1,5.0,7.6,56.0,9.4,1009.7
2009-01-19 12:36:00,0.0,Y,24.2,4.8,9.4,53.0,9.4,1009.7
2009-01-19 12:37:00,0.0,Y,24.3,5.0,7.6,53.0,9.4,1009.7
2009-01-19 12:38:00,0.0,Y,24.5,4.8,7.6,45.0,9.4,1009.7
2009-01-19 12:39:00,0.0,Y,24.5,4.8,7.6,39.0,9.4,1009.7
2009-01-19 12:40:00,0.0,Y,24.7,4.8,7.6,38.0,7.6,1009.7
2009-01-19 12:41:00,0.0,Y,25.0,4.7,7.6,32.0,7.6,1009.7
2009-01-19 12:42:00,0.0,Y,25.2,4.8,5.4,31.0,7.6,1009.7
2009-01-19 12:43:00,0.0,Y,25.5,4.4,7.6,30.0,7.6,1009.7
2009-01-19 12:44:00,0.0,Y,25.7,4.4,7.6,27.0,7.6,1009.6
2009-01-19 12:45:00,0.0,Y,25.8,4.3,5.4,27.0,7.6,1009.6
2009-01-19 12:46:00,0.0,Y,26.0,4.3,7.6,25.0,7.6,1009.6
2009-01-19 12:47:00,, ,,,,,,
2009-01-19 12:48:00,0.0,Y,26.1,4.2,7.6,25.0,7.6,1009.6
2009-01-19 12:49:00,0.0,Y,26.2,4.4,7.6,30.0,9.4,1009.6
2009-01-19 12:50:00,0.0,Y,26.4,4.4,7.6,32.0,9.4,1009.6
2009-01-19 12:51:00,0.0,Y,26.4,4.4,7.6,35.0,9.4,1009.7
2009-01-19 12:52:00,0.0,Y,26.5,4.3,7.6,38.0,9.4,1009.7
2009-01-19 12:53:00,0.0,Y,26.4,4.4,9.4,38.0,9.4,1009.7
2009-01-19 12:54:00,0.0,Y,26.4,4.4,7.6,37.0,9.4,1009.7
2009-01-19 12:55:00,0.0,Y,26.3,4.6,7.6,37.0,9.4,1009.7
2009-01-19 12:56:00,0.0,Y,26.0,4.6,9.4,37.0,9.4,1009.7
2009-01-19 12:57:00,0.0,Y,25.8,4.9,7.6,37.0,9.4,1009.7
2009-01-19 12:58:00,0.0,Y,25.8,4.9,,,,1009.7
2009-01-19 12:59:00,0.0,Y,25.7,5.0,7.6,35.0,9.4,1009.7
2009-01-19 13:00:00,0.0,Y,25.8,5.2,7.6,37.0,9.4,1009.7
2009-01-19 13:01:00,0.0,Y,25.7,5.3,7.6,35.0,9.4,1009.7
2009-01-19 13:02:00,0.0,Y,25.7,5.3,7.6,35.0,9.4,1009.7
2009-01-19 13:03:00,,F,,,,,,
2009-01-19 13:04:00,,F,25.9,5.4,7.6,32.0,7.6,1009.7
2009-01-19 13:05:00,0.0,Y,25.3,5.2,7.6,34.0,7.6,1009.7
2009-01-19 13:06:00,0.0,Y,25.2,5.4,7.6,35.0,7.6,1009.7
2009-01-19 13:07:00,0.0,Y,25.2,5.1,7.6,37.0,7.6,1009.7
2009-01-19 13:08:00,0.0,Y,25.1,5.5,5.4,38.0,7.6,1009.7
2009-01-19 13:09:00,0.0,Y,25.3,5.5,5.4,38.0,7.6,1009.7
2009-01-19 13:10:00,0.0,Y,25.2,5.7,5.4,41.0,7.6,1009.7
2009-01-19 13:11:00,0.0,Y,25.2,5.7,7.6,44.0,7.6,1009.7
2009-01-19 13:12:00,0.0,Y,24.7,4.8,7.6,44.0,7.6,1009.7
2009-01-19 13:13:00,0.0,Y,24.2,4.8,7.6,44.0,7.6,1009.7
2009-01-19 13:14:00,0.0,Y,23.8,4.8,5.4,39.0,7.6,1009.7
2009-01-19 13:15:00,0.0,Y,23.4,5.6,5.4,38.0,5.4,1009.7
2009-01-19 13:16:00,0.0,Y,23.3,6.0,5.4,37.0,5.4,1009.7
2009-01-19 13:17:00,0.0,Y,23.2,6.4,3.6,37.0,5.4,1009.7
2009-01-19 13:18:00,, ,,,,,,
2009-01-19 13:19:00,0.0,Y,23.3,6.6,5.4,34.0,7.6,1009.7
2009-01-19 13:20:00,0.0,Y,23.4,7.0,5.4,32.0,7.6,1009.7
2009-01-19 13:21:00,0.0,Y,23.4,6.7,5.4,31.0,7.6,1009.7
2009-01-19 13:22:00,0.0,Y,23.4,5.9,5.4,30.0,7.6,1009.7
2009-01-19 13:23:00,0.0,Y,23.3,4.8,7.6,27.0,9.4,1009.6
2009-01-19 13:24:00,0.0,Y,23.3,5.1,7.6,28.0,9.4,1009.6
2009-01-19 13:25:00,0.0,Y,23.2,5.8,7.6,25.0,7.6,1009.6
2009-01-19 13:26:00,0.0,Y,23.2,6.7,7.6,27.0,9.4,1009.6
2009-01-19 13:27:00,0.0,Y,23.2,6.1,7.6,27.0,9.4,1009.6
2009-01-19 13:28:00,0.0,Y,23.4,5.3,9.4,28.0,11.2,1009.6
2009-01-19 13:29:00,0.0,Y,23.4,5.3,9.4,25.0,11.2,1009.6
2009-01-19 13:30:00,0.0,Y,23.4,5.6,9.4,20.0,11.2,1009.7
2009-01-19 13:31:00,0.0,Y,23.7,5.8,11.2,14.0,11.2,1009.6
2009-01-19 13:32:00,0.0,Y,23.8,5.9,9.4,11.0,11.2,1009.6
2009-01-19 13:33:00,0.0,Y,24.1,5.9,9.4,8.0,11.2,1009.6
2009-01-19 13:34:00,,F,,,,,,
2009-01-19 13:35:00,,F,24.5,6.0,,,,1009.6
2009-01-19 13:36:00,0.0,Y,24.7,6.0,7.6,3.0,9.4,1009.6
2009-01-19 13:37:00,0.0,Y,24.8,6.2,9.4,4.0,9.4,1009.6
2009-01-19 13:38:00,0.0,Y,25.2,6.3,7.6,3.0,9.4,1009.6
2009-01-19 13:39:00,0.0,Y,25.5,6.5,7.6,4.0,9.4,1009.6
2009-01-19 13:40:00,0.0,Y,25.3,6.7,7.6,3.0,7.6,1009.6
2009-01-19 13:41:00,0.0,Y,25.3,7.0,5.4,3.0,7.6,1009.5
2009-01-19 13:42:00,0.0,Y,25.3,7.3,5.4,6.0,9.4,1009.6
2009-01-19 13:43:00,0.0,Y,25.4,7.4,5.4,4.0,7.6,1009.5
2009-01-19 13:44:00,0.0,Y,25.5,7.3,3.6,10.0,7.6,1009.5
2009-01-19 13:45:00,0.0,Y,25.2,7.1,3.6,10.0,5.4,1009.5
2009-01-19 13:46:00,0.0,Y,24.6,5.8,3.6,16.0,5.4,1009.5
2009-01-19 13:47:00,0.0,Y,24.3,5.3,5.4,35.0,7.6,1009.5
2009-01-19 13:48:00,0.0,Y,23.9,4.9,7.6,63.0,9.4,1009.5
2009-01-19 13:49:00,, ,,,,,,
2009-01-19 13:50:00,0.0,Y,23.3,4.8,7.6,65.0,7.6,1009.5
2009-01-19 13:51:00,0.0,Y,23.1,5.4,7.6,65.0,9.4,1009.5
2009-01-19 13:52:00,0.0,Y,23.0,6.1,7.6,65.0,9.4,1009.5
2009-01-19 13:53:00,0.0,Y,23.2,6.1,7.6,65.0,7.6,1009.5
2009-01-19 13:54:00,0.0,Y,23.6,5.9,5.4,65.0,7.6,1009.5
2009-01-19 13:55:00,0.0,Y,23.3,6.0,5.4,65.0,5.4,1009.5
2009-01-19 13:56:00,0.0,Y,23.3,6.3,5.4,72.0,7.6,1009.5
2009-01-19 13:57:00,0.0,Y,23.6,6.2,5.4,80.0,7.6,1009.5
2009-01-19 13:58:00,0.0,Y,24.0,6.0,5.4,80.0,5.4,1009.5
2009-01-19 13:59:00,0.0,Y,24.2,6.0,5.4,84.0,5.4,1009.5
2009-01-19 14:00:00,0.0,Y,24.3,6.5,5.4,110.0,5.4,1009.4
2009-01-19 14:01:00,0.0,Y,24.1,7.0,,,,1009.4
2009-01-19 14:02:00,0.0,Y,24.2,6.9,5.4,108.0,5.4,1009.4
2009-01-19 14:03:00,0.0,Y,23.9,7.0,5.4,108.0,5.4,1009.4
2009-01-19 14:04:00,0.0,Y,23.8,7.1,5.4,111.0,5.4,1009.4
2009-01-19 14:05:00,,F,,,,,,
2009-01-19 14:06:00,,F,24.1,6.4,5.4,120.0,5.4,1009.4
2009-01-19 14:07:00,0.0,Y,24.3,5.9,3.6,120.0,5.4,1009.4
2009-01-19 14:08:00,0.0,Y,24.3,5.9,3.6,120.0,5.4,1009.4
2009-01-19 14:09:00,0.0,Y,24.2,6.3,3.6,118.0,5.4,1009.4
2009-01-19 14:10:00,0.0,Y,24.2,6.9,3.6,117.0,5.4,1009.4
2009-01-19 14:11:00,0.0,Y,24.1,7.3,3.6,115.0,5.4,1009.4
2009-01-19 14:12:00,0.0,Y,24.1,7.5,3.6,115.0,5.4,1009.4
2009-01-19 14:13:00,0.0,Y,24.0,7.4,3.6,115.0,3.6,1009.4
2009-01-19 14:14:00,0.0,Y,23.6,6.5,3.6,115.0,5.4,1009.4
2009-01-19 14:15:00,0.0,Y,23.2,5.8,3.6,115.0,3.6,1009.4
2009-01-19 14:16:00,0.0,Y,23.0,5.8,1.8,115.0,3.6,1009.4
2009-01-19 14:17:00,0.0,Y,22.9,5.6,3.6,115.0,5.4,1009.4
2009-01-19 14:18:00,0.0,Y,23.0,6.1,3.6,115.0,5.4,1009.4
2009-01-19 14:19:00,0.0,Y,23.2,6.1,3.6,115.0,3.6,1009.4
2009-01-19 14:20:00,, ,,,,,,
2009-01-19 14:21:00,0.0,Y,23.1,6.0,3.6,115.0,5.4,1009.4
2009-01-19 14:22:00,0.0,Y,23.1,6.2,3.6,115.0,5.4,1009.4
2009-01-19 14:23:00,0.0,Y,23.0,6.1,5.4,101.0,5.4,1009.4
2009-01-19 14:24:00,0.0,Y,22.9,6.2,5.4,37.0,5.4,1009.4
2009-01-19 14:25:00,0.0,Y,22.9,5.6,,,,1009.4
2009-01-19 14:26:00,0.0,Y,22.8,5.8,3.6,38.0,5.4,1009.4
2009-01-19 14:27:00,0.0,Y,22.8,5.8,3.6,37.0,5.4,1009.3
2009-01-19 14:28:00,0.0,Y,22.7,5.9,1.8,37.0,3.6,1009.4
2009-01-19 14:29:00,0.0,Y,22.6,6.0,1.8,38.0,3.6,1009.3
2009-01-19 14:30:00,0.0,Y,22.5,6.1,3.6,37.0,5.4,1009.4
2009-01-19 14:31:00,0.0,Y,22.4,6.0,3.6,37.0,5.4,1009.3
2009-01-19 14:32:00,0.0,Y,22.4,6.2,3.6,37.0,5.4,1009.3
2009-01-19 14:33:00,0.0,Y,22.4,6.5,3.6,38.0,5.4,1009.3
2009-01-19 14:34:00,0.0,Y,22.3,6.6,3.6,37.0,3.6,1009.3
2009-01-19 14:35:00,0.0,Y,22.3,6.6,3.6,37.0,5.4,1009.3
2009-01-19 14:36:00,,F,,,,,,
2009-01-19 14:37:00,,F,22.1,6.3,3.6,37.0,5.4,1009.3
2009-01-19 14:38:00,0.0,Y,21.9,6.6,3.6,37.0,5.4,1009.3
2009-01-19 14:39:00,0.0,Y,21.8,7.0,3.6,41.0,5.4,1009.3
2009-01-19 14:40:00,0.0,Y,21.8,7.0,5.4,132.0,7.6,1009.3
2009-01-19 14:41:00,0.0,Y,21.9,6.6,5.4,129.0,5.4,1009.3
2009-01-19 14:42:00,0.0,Y,22.0,6.7,3.6,129.0,5.4,1009.3
2009-01-19 14:43:00,0.0,Y,21.8,6.7,3.6,129.0,5.4,1009.3
2009-01-19 14:44:00,0.0,Y,21.8,6.4,5.4,132.0,7.6,1009.3
2009-01-19 14:45:00,0.0,Y,22.1,6.1,5.4,133.0,7.6,1009.3
2009-01-19 14:46:00,0.0,Y,22.3,6.1,5.4,132.0,7.6,1009.3
2009-01-19 14:47:00,0.0,Y,22.5,6.1,5.4,132.0,7.6,1009.3
2009-01-19 14:48:00,0.0,Y,22.7,5.9,5.4,132.0,7.6,1009.3
2009-01-19 14:49:00,0.0,Y,22.8,6.0,5.4,128.0,7.6,1009.3
2009-01-19 14:50:00,0.0,Y,22.8,6.0,7.6,129.0,7.6,1009.3
2009-01-19 14:51:00,, ,,,,,,
2009-01-19 14:52:00,0.0,Y,23.2,6.1,5.4,132.0,7.6,1009.2
2009-01-19 14:53:00,0.0,Y,23.3,6.3,7.6,129.0,7.6,1009.2
2009-01-19 14:54:00,0.0,Y,23.3,6.6,5.4,129.0,7.6,1009.2
2009-01-19 14:55:00,0.0,Y,23.0,6.6,5.4,124.0,7.6,1009.2
2009-01-19 14:56:00,0.0,Y,22.9,6.2,7.6,125.0,9.4,1009.2
2009-01-19 14:57:00,0.0,Y,22.9,6.5,7.6,122.0,7.6,1009.2
2009-01-19 14:58:00,0.0,Y,23.0,6.6,7.6,120.0,9.4,1009.2
2009-01-19 14:59:00,0.0,Y,23.0,6.6,7.6,121.0,9.4,1009.2
2009-01-19 15:00:00,0.0,Y,22.8,6.9,7.6,125.0,9.4,1009.3
2009-01-19 15:01:00,0.0,Y,22.9,7.0,7.6,125.0,9.4,1009.3
2009-01-19 15:02:00,0.0,Y,22.9,7.0,7.6,121.0,9.4,1009.3
2009-01-19 15:03:00,0.0,Y,22.8,7.1,7.6,120.0,7.6,1009.3
2009-01-19 15:04:00,0.0,Y,22.7,7.0,7.6,117.0,7.6,1009.3
2009-01-19 15:05:00,0.0,Y,22.7,6.7,7.6,110.0,7.6,1009.3
2009-01-19 15:06:00,0.0,Y,23.1,6.2,5.4,110.0,7.6,1009.2
2009-01-19 15:07:00,,F,,,,,,
2009-01-19 15:08:00,,F,23.4,6.2,5.4,108.0,7.6,1009.3
2009-01-19 15:09:00,0.0,Y,23.3,6.6,3.6,124.0,5.4,1009.2
2009-01-19 15:10:00,0.0,Y,23.3,6.8,3.6,108.0,5.4,1009.2
2009-01-19 15:11:00,0.0,Y,23.3,6.8,5.4,106.0,7.6,1009.2
2009-01-19 15:12:00,0.0,Y,23.3,6.8,5.4,98.0,5.4,1009.2
2009-01-19 15:13:00,0.0,Y,23.6,6.5,5.4,110.0,7.6,1009.2
2009-01-19 15:14:00,0.0,Y,23.8,6.8,5.4,110.0,7.6,1009.2
2009-01-19 15:15:00,0.0,Y,23.9,6.7,3.6,120.0,5.4,1009.2
2009-01-19 15:16:00,0.0,Y,23.9,7.2,5.4,118.0,7.6,1009.1
2009-01-19 15:17:00,0.0,Y,24.2,7.2,5.4,122.0,5.4,1009.1
2009-01-19 15:18:00,0.0,Y,24.3,7.3,3.6,122.0,5.4,1009.1
2009-01-19 15:19:00,0.0,Y,24.3,7.3,3.6,120.0,3.6,1009.1
2009-01-19 15:20:00,0.0,Y,24.1,7.5,5.4,69.0,5.4,1009.1
2009-01-19 15:21:00,0.0,Y,24.0,7.7,3.6,37.0,5.4,1009.1
2009-01-19 15:22:00,, ,,,,,,
2009-01-19 15:23:00,0.0,Y,24.0,7.7,3.6,34.0,5.4,1009.1
2009-01-19 15:24:00,0.0,Y,23.8,7.3,1.8,34.0,3.6,1009.1
2009-01-19 15:25:00,0.0,Y,23.7,7.2,1.8,32.0,3.6,1009.1
2009-01-19 15:26:00,0.0,Y,23.6,7.0,0.0,32.0,3.6,1009.1
2009-01-19 15:27:00,0.0,Y,23.5,6.9,0.0,32.0,0.0,1009.1
2009-01-19 15:28:00,0.0,Y,23.4,7.0,0.0,32.0,0.0,1009.1
2009-01-19 15:29:00,0.0,Y,23.1,7.3,,,,1009.1
2009-01-19 15:30:00,0.0,Y,23.3,7.4,0.0,32.0,0.0,1009.1
2009-01-19 15:31:00,0.0,Y,23.4,7.8,0.0,32.0,0.0,1009.1
2009-01-19 15:32:00,0.0,Y,23.6,7.6,0.0,32.0,0.0,1009.0
2009-01-19 15:33:00,0.0,Y,23.8,7.1,3.6,34.0,5.4,1009.1
2009-01-19 15:34:00,0.0,Y,24.1,7.3,3.6,38.0,5.4,1009.0
2009-01-19 15:35:00,0.0,Y,24.3,7.3,3.6,38.0,5.4,1009.0
2009-01-19 15:36:00,0.0,Y,24.3,7.3,5.4,41.0,5.4,1009.0
2009-01-19 15:37:00,0.0,Y,24.2,7.4,5.4,45.0,5.4,1009.0
2009-01-19 15:38:00,,F,,,,,,
2009-01-19 15:39:00,,F,24.2,8.2,5.4,49.0,7.6,1009.0
2009-01-19 15:40:00,0.0,Y,24.3,8.1,,,,1009.0
2009-01-19 15:41:00,0.0,Y,24.4,8.0,5.4,59.0,7.6,1009.0
2009-01-19 15:42:00,0.0,Y,24.5,8.2,5.4,37.0,7.6,1009.0
2009-01-19 15:43:00,0.0,Y,24.3,8.1,5.4,42.0,7.6,1009.0
2009-01-19 15:44:00,0.0,Y,24.2,8.5,5.4,70.0,7.6,1009.0
2009-01-19 15:45:00,0.0,Y,24.1,8.8,7.6,56.0,11.2,1009.0
2009-01-19 15:46:00,0.0,Y,24.2,8.7,5.4,34.0,9.4,1009.0
2009-01-19 15:47:00,0.0,Y,24.3,8.6,5.4,42.0,7.6,1009.0
2009-01-19 15:48:00,0.0,Y,24.1,8.1,5.4,42.0,9.4,1009.0
2009-01-19 15:49:00,0.0,Y,24.1,8.1,5.4,31.0,9.4,1009.0
2009-01-19 15:50:00,0.0,Y,24.2,8.2,7.6,37.0,7.6,1009.0
2009-01-19 15:51:00,0.0,Y,24.4,8.5,7.6,31.0,9.4,1009.0
2009-01-19 15:52:00,0.0,Y,24.7,8.5,7.6,24.0,9.4,1009.0
2009-01-19 15:53:00,, ,,,,,,
2009-01-19 15:54:00,0.0,Y,24.7,9.0,5.4,21.0,9.4,1009.0
2009-01-19 15:55:00,0.0,Y,24.8,9.1,9.4,23.0,11.2,1009.0
2009-01-19 15:56:00,0.0,Y,25.0,9.2,9.4,27.0,11.2,1009.0
2009-01-19 15:57:00,0.0,Y,25.1,9.1,7.6,18.0,11.2,1009.0
2009-01-19 15:58:00,0.0,Y,25.1,9.3,5.4,17.0,7.6,1009.0
2009-01-19 15:59:00,0.0,Y,25.2,9.5,,,,1008.9
2009-01-19 16:00:00,0.0,Y,25.1,9.3,5.4,16.0,7.6,1008.9
2009-01-19 16:01:00,0.0,Y,25.0,9.4,7.6,20.0,9.4,1008.9
2009-01-19 16:02:00,0.0,Y,25.1,9.3,7.6,21.0,9.4,1008.9
2009-01-19 16:03:00,0.0,Y,25.5,9.2,7.6,27.0,9.4,1008.9
