,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2017-02-16 15:42:00,0.0,Y,19.8,12.6,0.0,210.0,0.0,1010.5
2017-02-16 15:43:00,0.0,Y,19.8,12.6,3.6,181.0,7.6,1010.5
2017-02-16 15:44:00,0.0,Y,19.9,12.7,7.6,171.0,9.4,1010.5
2017-02-16 15:45:00,0.0,Y,20.1,13.1,7.6,167.0,9.4,1010.5
2017-02-16 15:46:00,0.0,Y,20.2,13.2,7.6,168.0,7.6,1010.5
2017-02-16 15:47:00,0.0,Y,20.1,12.8,5.4,173.0,7.6,1010.5
2017-02-16 15:48:00,0.0,Y,20.1,12.8,5.4,180.0,5.4,1010.5
2017-02-16 15:49:00,0.0,Y,20.1,13.1,5.4,186.0,5.4,1010.5
2017-02-16 15:50:00,0.0,Y,20.1,13.1,3.6,188.0,5.4,1010.5
2017-02-16 15:51:00,0.0,Y,20.0,13.0,0.0,188.0,1.8,1010.5
2017-02-16 15:52:00,0.0,Y,20.0,13.0,0.0,195.0,0.0,1010.5
2017-02-16 15:53:00,0.0,Y,20.1,13.1,5.4,190.0,7.6,1010.5
2017-02-16 15:54:00,0.0,Y,20.1,13.1,7.6,189.0,7.6,1010.5
2017-02-16 15:55:00,0.0,Y,20.1,13.1,7.6,190.0,7.6,1010.5
2017-02-16 15:56:00,0.0,Y,20.1,13.1,5.4,185.0,7.6,1010.5
2017-02-16 15:57:00,0.0,Y,20.1,13.1,7.6,183.0,9.4,1010.5
2017-02-16 15:58:00,0.0,Y,20.2,13.2,9.4,184.0,11.2,1010.5
2017-02-16 15:59:00,0.0,Y,20.4,13.4,9.4,185.0,11.2,1010.5
2017-02-16 16:00:00,0.0,Y,20.5,13.5,11.2,186.0,11.2,1010.5
2017-02-16 16:01:00,0.0,Y,20.6,13.6,11.2,183.0,11.2,1010.5
2017-02-16 16:02:00,0.0,Y,20.5,13.5,11.2,181.0,11.2,1010.5
2017-02-16 16:03:00,0.0,Y,20.5,13.5,11.2,180.0,13.0,1010.5
2017-02-16 16:04:00,0.0,Y,20.5,13.5,11.2,177.0,13.0,1010.5
2017-02-16 16:05:00,0.0,Y,20.5,13.5,11.2,175.0,13.0,1010.5
2017-02-16 16:06:00,0.0,Y,20.4,13.1,11.2,178.0,13.0,1010.5
2017-02-16 16:07:00,0.0,Y,20.2,12.9,11.2,181.0,11.2,1010.5
2017-02-16 16:08:00,0.0,Y,20.2,12.9,13.0,178.0,13.0,1010.5
2017-02-16 16:09:00,0.0,Y,20.3,13.5,11.2,171.0,13.0,1010.5
2017-02-16 16:10:00,0.0,Y,20.8,14.5,11.2,165.0,11.2,1010.5
2017-02-16 16:11:00,0.0,Y,21.1,14.7,11.2,161.0,11.2,1010.5
2017-02-16 16:12:00,0.0,Y,21.3,14.7,11.2,157.0,11.2,1010.5
2017-02-16 16:13:00,0.0,Y,21.4,14.8,9.4,155.0,11.2,1010.5
2017-02-16 16:14:00,0.0,Y,21.4,14.8,9.4,156.0,9.4,1010.5
2017-02-16 16:15:00,0.0,Y,20.9,13.1,7.6,181.0,9.4,1010.5
2017-02-16 16:16:00,0.0,Y,20.4,12.9,5.4,300.0,7.6,1010.5
2017-02-16 16:17:00,0.0,Y,20.3,13.0,7.6,203.0,9.4,1010.5
2017-02-16 16:18:00,0.0,Y,20.4,13.4,7.6,180.0,9.4,1010.5
2017-02-16 16:19:00,0.0,Y,20.2,12.9,3.6,179.0,7.6,1010.5
2017-02-16 16:20:00,0.0,Y,20.1,12.8,0.0,184.0,0.0,1010.5
2017-02-16 16:21:00,0.0,Y,20.1,12.8,0.0,172.0,0.0,1010.5
2017-02-16 16:22:00,0.0,Y,20.1,13.1,0.0,159.0,0.0,1010.5
2017-02-16 16:23:00,0.0,Y,20.1,12.8,0.0,169.0,0.0,1010.5
2017-02-16 16:24:00,0.0,Y,19.9,12.7,0.0,173.0,0.0,1010.5
2017-02-16 16:25:00,0.0,Y,19.9,12.7,0.0,173.0,0.0,1010.4
2017-02-16 16:26:00,0.0,Y,20.0,13.2,7.6,161.0,9.4,1010.4
2017-02-16 16:27:00,0.0,Y,20.6,14.3,9.4,154.0,11.2,1010.4
2017-02-16 16:28:00,0.0,Y,20.9,14.3,11.2,160.0,13.0,1010.4
2017-02-16 16:29:00,0.0,Y,21.2,14.6,13.0,165.0,13.0,1010.4
2017-02-16 16:30:00,0.0,Y,21.2,14.6,13.0,168.0,13.0,1010.4
2017-02-16 16:31:00,0.0,Y,20.8,13.5,9.4,177.0,13.0,1010.5
2017-02-16 16:32:00,0.0,Y,20.3,13.3,7.6,205.0,9.4,1010.5
2017-02-16 16:33:00,0.0,Y,20.0,13.0,7.6,237.0,9.4,1010.5
2017-02-16 16:34:00,0.0,Y,19.9,12.9,9.4,224.0,9.4,1010.5
2017-02-16 16:35:00,0.0,Y,19.8,13.0,9.4,200.0,11.2,1010.5
2017-02-16 16:36:00,0.0,Y,19.6,12.8,9.4,204.0,9.4,1010.6
2017-02-16 16:37:00,0.0,Y,19.5,12.7,7.6,206.0,9.4,1010.6
2017-02-16 16:38:00,0.0,Y,19.4,12.7,7.6,206.0,7.6,1010.6
2017-02-16 16:39:00,0.0,Y,19.4,12.9,7.6,202.0,9.4,1010.6
2017-02-16 16:40:00,0.0,Y,19.4,12.9,7.6,201.0,9.4,1010.6
2017-02-16 16:41:00,0.0,Y,19.2,12.7,7.6,204.0,7.6,1010.6
2017-02-16 16:42:00,0.0,Y,19.3,13.0,7.6,217.0,7.6,1010.6
2017-02-16 16:43:00,0.0,Y,19.2,12.9,7.6,240.0,7.6,1010.6
2017-02-16 16:44:00,0.0,Y,19.3,13.0,7.6,244.0,7.6,1010.6
2017-02-16 16:45:00,0.0,Y,19.1,13.1,5.4,240.0,7.6,1010.6
2017-02-16 16:46:00,0.0,Y,19.1,13.1,7.6,223.0,7.6,1010.6
2017-02-16 16:47:00,0.0,Y,19.1,13.1,7.6,220.0,7.6,1010.6
2017-02-16 16:48:00,0.0,Y,19.0,13.0,7.6,225.0,7.6,1010.6
2017-02-16 16:49:00,0.0,Y,19.1,13.3,7.6,227.0,9.4,1010.6
2017-02-16 16:50:00,0.0,Y,19.2,13.4,7.6,227.0,7.6,1010.6
2017-02-16 16:51:00,0.0,Y,19.2,13.4,7.6,226.0,7.6,1010.6
2017-02-16 16:52:00,0.0,Y,19.2,13.4,7.6,226.0,9.4,1010.6
2017-02-16 16:53:00,0.0,Y,19.2,13.4,9.4,226.0,9.4,1010.6
2017-02-16 16:54:00,0.0,Y,19.2,13.4,9.4,226.0,9.4,1010.6
2017-02-16 16:55:00,0.0,Y,19.2,13.4,9.4,227.0,11.2,1010.6
2017-02-16 16:56:00,0.0,Y,19.2,13.6,9.4,222.0,11.2,1010.7
2017-02-16 16:57:00,0.0,Y,19.2,13.6,9.4,221.0,9.4,1010.7
2017-02-16 16:58:00,0.0,Y,19.1,13.5,9.4,221.0,9.4,1010.7
2017-02-16 16:59:00,0.0,Y,19.1,13.5,9.4,223.0,11.2,1010.7
2017-02-16 17:00:00,0.0,Y,19.1,13.5,11.2,220.0,11.2,1010.7
2017-02-16 17:01:00,0.0,Y,19.0,13.4,11.2,220.0,11.2,1010.7
2017-02-16 17:02:00,0.0,Y,19.1,13.7,9.4,218.0,11.2,1010.7
2017-02-16 17:03:00,0.0,Y,19.0,13.6,9.4,208.0,11.2,1010.7
2017-02-16 17:04:00,0.0,Y,19.1,13.7,11.2,202.0,11.2,1010.7
2017-02-16 17:05:00,0.0,Y,19.1,13.7,11.2,198.0,11.2,1010.7
2017-02-16 17:06:00,0.0,Y,19.1,13.7,9.4,188.0,11.2,1010.7
2017-02-16 17:07:00,0.0,Y,19.2,13.8,9.4,185.0,9.4,1010.7
2017-02-16 17:08:00,0.0,Y,19.2,13.8,9.4,179.0,11.2,1010.7
2017-02-16 17:09:00,0.0,Y,19.3,13.9,11.2,180.0,11.2,1010.7
2017-02-16 17:10:00,0.0,Y,19.3,13.9,11.2,183.0,11.2,1010.7
2017-02-16 17:11:00,0.0,Y,19.3,13.9,9.4,184.0,11.2,1010.7
2017-02-16 17:12:00,0.0,Y,19.3,13.9,9.4,184.0,11.2,1010.7
2017-02-16 17:13:00,0.0,Y,19.3,13.9,9.4,183.0,11.2,1010.7
2017-02-16 17:14:00,0.0,Y,19.3,13.9,9.4,177.0,11.2,1010.7
2017-02-16 17:15:00,0.0,Y,19.7,14.5,9.4,171.0,11.2,1010.7
2017-02-16 17:16:00,0.0,Y,20.0,14.8,11.2,166.0,11.2,1010.6
2017-02-16 17:17:00,0.0,Y,20.1,14.9,9.4,165.0,9.4,1010.7
2017-02-16 17:18:00,0.0,Y,20.2,15.0,9.4,165.0,11.2,1010.7
2017-02-16 17:19:00,0.0,Y,19.9,14.3,9.4,166.0,11.2,1010.7
2017-02-16 17:20:00,0.0,Y,19.6,14.0,9.4,166.0,9.4,1010.7
2017-02-16 17:21:00,0.0,Y,19.4,13.8,7.6,172.0,9.4,1010.7
2017-02-16 17:22:00,0.0,Y,19.5,14.1,9.4,169.0,9.4,1010.7
2017-02-16 17:23:00,0.0,Y,19.8,14.4,9.4,165.0,9.4,1010.7
2017-02-16 17:24:00,0.0,Y,19.7,14.3,9.4,167.0,11.2,1010.7
2017-02-16 17:25:00,0.0,Y,19.7,14.1,7.6,165.0,9.4,1010.7
2017-02-16 17:26:00,0.0,Y,19.7,14.1,1.8,32.0,5.4,1010.7
2017-02-16 17:27:00,0.0,Y,19.5,13.9,0.0,31.0,0.0,1010.7
2017-02-16 17:28:00,0.0,Y,19.7,14.3,3.6,151.0,7.6,1010.7
2017-02-16 17:29:00,0.0,Y,19.8,14.4,7.6,179.0,9.4,1010.7
2017-02-16 17:30:00,0.0,Y,19.7,14.3,9.4,178.0,9.4,1010.7
2017-02-16 17:31:00,0.0,Y,19.9,14.5,9.4,177.0,9.4,1010.9
2017-02-16 17:32:00,0.0,Y,19.8,14.4,9.4,175.0,9.4,1010.9
2017-02-16 17:33:00,0.0,Y,19.9,14.5,9.4,173.0,9.4,1010.9
2017-02-16 17:34:00,0.0,Y,19.9,14.5,11.2,179.0,11.2,1010.9
2017-02-16 17:35:00,0.0,Y,20.1,14.7,13.0,181.0,13.0,1010.9
2017-02-16 17:36:00,0.0,Y,20.1,14.7,13.0,183.0,13.0,1010.9
2017-02-16 17:37:00,0.0,Y,20.3,14.7,11.2,190.0,13.0,1011.0
2017-02-16 17:38:00,0.0,Y,20.0,14.4,11.2,193.0,13.0,1011.0
2017-02-16 17:39:00,0.0,Y,19.8,14.4,13.0,197.0,13.0,1011.0
2017-02-16 17:40:00,0.0,Y,19.8,14.4,13.0,202.0,14.8,1011.0
2017-02-16 17:41:00,0.0,Y,19.5,14.1,14.8,204.0,14.8,1011.0
2017-02-16 17:42:00,0.0,Y,20.0,14.6,14.8,202.0,16.6,1011.0
2017-02-16 17:43:00,0.0,Y,20.0,14.6,14.8,199.0,16.6,1011.0
2017-02-16 17:44:00,0.0,Y,20.1,14.9,14.8,194.0,16.6,1011.0
2017-02-16 17:45:00,0.0,Y,20.6,15.2,13.0,187.0,14.8,1011.0
2017-02-16 17:46:00,0.0,Y,20.7,15.3,13.0,180.0,13.0,1011.0
2017-02-16 17:47:00,0.0,Y,21.0,15.5,13.0,181.0,13.0,1011.0
2017-02-16 17:48:00,0.0,Y,20.8,15.4,13.0,180.0,13.0,1011.0
2017-02-16 17:49:00,0.0,Y,21.2,15.5,13.0,178.0,14.8,1010.9
2017-02-16 17:50:00,0.0,Y,21.4,17.8,13.0,174.0,14.8,1010.9
2017-02-16 17:51:00,0.0,Y,22.0,16.1,13.0,173.0,14.8,1010.9
2017-02-16 17:52:00,0.0,Y,21.1,15.2,13.0,170.0,13.0,1010.9
2017-02-16 17:53:00,0.0,Y,20.8,14.9,11.2,166.0,13.0,1011.0
2017-02-16 17:54:00,0.0,Y,20.8,18.6,11.2,165.0,11.2,1011.0
2017-02-16 17:55:00,0.0,Y,21.3,15.4,11.2,166.0,13.0,1011.0
2017-02-16 17:56:00,0.0,Y,20.5,14.6,13.0,168.0,13.0,1011.0
2017-02-16 17:57:00,0.0,Y,21.3,15.4,13.0,172.0,13.0,1011.0
2017-02-16 17:58:00,0.0,Y,20.8,17.3,13.0,173.0,13.0,1011.0
2017-02-16 17:59:00,0.0,Y,21.5,15.3,13.0,170.0,13.0,1011.0
2017-02-16 18:00:00,0.0,Y,21.0,14.9,13.0,167.0,13.0,1011.0
2017-02-16 18:01:00,0.0,Y,21.1,15.0,13.0,166.0,13.0,1011.0
2017-02-16 18:02:00,0.0,Y,20.7,14.6,13.0,166.0,13.0,1011.0
2017-02-16 18:03:00,0.0,Y,21.2,15.1,11.2,167.0,13.0,1011.0
2017-02-16 18:04:00,0.0,Y,21.1,15.0,11.2,166.0,13.0,1011.0
2017-02-16 18:05:00,0.0,Y,21.2,15.1,11.2,165.0,11.2,1011.0
2017-02-16 18:06:00,0.0,Y,20.9,14.5,7.6,159.0,9.4,1011.0
2017-02-16 18:07:00,0.0,Y,20.6,14.3,5.4,133.0,7.6,1011.0
2017-02-16 18:08:00,0.0,Y,20.6,14.5,5.4,87.0,5.4,1010.9
2017-02-16 18:09:00,0.0,Y,20.6,14.5,7.6,98.0,7.6,1010.9
2017-02-16 18:10:00,0.0,Y,20.6,14.5,9.4,124.0,9.4,1010.9
2017-02-16 18:11:00,0.0,Y,20.6,14.7,9.4,144.0,9.4,1010.9
2017-02-16 18:12:00,0.0,Y,20.7,14.8,11.2,159.0,13.0,1011.0
2017-02-16 18:13:00,0.0,Y,20.5,14.6,13.0,168.0,13.0,1011.0
2017-02-16 18:14:00,0.0,Y,20.6,14.7,13.0,173.0,13.0,1011.0
2017-02-16 18:15:00,0.0,Y,20.5,14.4,11.2,177.0,13.0,1011.0
2017-02-16 18:16:00,0.0,Y,20.4,14.3,7.6,191.0,11.2,1011.1
2017-02-16 18:17:00,0.0,Y,20.3,14.4,7.6,0.0,7.6,1011.1
2017-02-16 18:18:00,0.0,Y,20.4,14.5,7.6,12.0,7.6,1011.2
2017-02-16 18:19:00,0.0,Y,20.8,14.9,3.6,9.0,5.4,1011.2
2017-02-16 18:20:00,0.0,Y,20.8,14.9,0.0,20.0,3.6,1011.2
2017-02-16 18:21:00,0.0,Y,21.0,15.1,5.4,221.0,7.6,1011.3
2017-02-16 18:22:00,0.0,Y,21.0,15.1,7.6,241.0,9.4,1011.3
2017-02-16 18:23:00,0.0,Y,20.7,14.6,7.6,247.0,9.4,1011.3
2017-02-16 18:24:00,0.0,Y,20.4,14.3,7.6,259.0,9.4,1011.4
2017-02-16 18:25:00,0.0,Y,20.2,14.1,7.6,260.0,9.4,1011.4
2017-02-16 18:26:00,0.0,Y,19.9,14.0,9.4,249.0,9.4,1011.4
2017-02-16 18:27:00,0.0,Y,19.7,13.9,9.4,241.0,11.2,1011.4
2017-02-16 18:28:00,0.0,Y,19.4,13.6,9.4,250.0,9.4,1011.4
2017-02-16 18:29:00,0.0,Y,19.4,13.8,9.4,256.0,9.4,1011.4
2017-02-16 18:30:00,0.0,Y,19.1,13.5,7.6,275.0,9.4,1011.4
2017-02-16 18:31:00,0.0,Y,19.3,13.7,9.4,292.0,9.4,1011.4
2017-02-16 18:32:00,0.0,Y,19.2,13.8,9.4,289.0,9.4,1011.4
2017-02-16 18:33:00,0.0,Y,19.2,13.8,9.4,276.0,9.4,1011.4
2017-02-16 18:34:00,0.0,Y,19.1,13.7,9.4,276.0,9.4,1011.4
2017-02-16 18:35:00,0.0,Y,19.0,13.8,9.4,279.0,9.4,1011.5
2017-02-16 18:36:00,0.0,Y,19.1,13.9,9.4,282.0,9.4,1011.5
2017-02-16 18:37:00,0.0,Y,19.1,13.9,7.6,283.0,9.4,1011.5
2017-02-16 18:38:00,0.0,Y,19.1,13.9,7.6,285.0,9.4,1011.5
2017-02-16 18:39:00,0.0,Y,19.1,13.9,7.6,280.0,9.4,1011.5
2017-02-16 18:40:00,0.0,Y,19.2,14.0,7.6,272.0,9.4,1011.5
2017-02-16 18:41:00,0.0,Y,19.2,14.0,7.6,268.0,7.6,1011.5
2017-02-16 18:42:00,0.0,Y,19.1,13.9,7.6,260.0,7.6,1011.5
2017-02-16 18:43:00,0.0,Y,19.1,13.9,7.6,259.0,7.6,1011.5
2017-02-16 18:44:00,0.0,Y,19.1,13.9,7.6,267.0,9.4,1011.5
2017-02-16 18:45:00,0.0,Y,19.0,13.8,9.4,273.0,9.4,1011.6
2017-02-16 18:46:00,0.0,Y,19.0,13.8,9.4,261.0,9.4,1011.6
2017-02-16 18:47:00,0.0,Y,18.9,13.7,9.4,256.0,9.4,1011.6
2017-02-16 18:48:00,0.0,Y,18.9,14.0,9.4,253.0,9.4,1011.6
2017-02-16 18:49:00,0.0,Y,18.8,13.6,9.4,244.0,9.4,1011.6
2017-02-16 18:50:00,0.0,Y,18.8,13.6,9.4,238.0,9.4,1011.6
2017-02-16 18:51:00,0.0,Y,18.8,13.6,9.4,236.0,9.4,1011.6
2017-02-16 18:52:00,0.0,Y,18.8,13.6,9.4,236.0,9.4,1011.6
2017-02-16 18:53:00,0.0,Y,18.7,13.8,9.4,236.0,9.4,1011.7
2017-02-16 18:54:00,0.0,Y,18.7,13.8,9.4,234.0,9.4,1011.7
2017-02-16 18:55:00,0.0,Y,18.8,14.1,9.4,233.0,9.4,1011.7
2017-02-16 18:56:00,0.0,Y,18.8,14.1,9.4,233.0,9.4,1011.7
2017-02-16 18:57:00,0.0,Y,18.9,14.4,9.4,237.0,9.4,1011.7
2017-02-16 18:58:00,0.0,Y,19.1,14.6,7.6,244.0,9.4,1011.7
2017-02-16 18:59:00,0.0,Y,19.2,14.7,7.6,252.0,9.4,1011.7
2017-02-16 19:00:00,0.0,Y,19.3,14.8,7.6,258.0,9.4,1011.7
2017-02-16 19:01:00,0.0,Y,19.5,15.0,7.6,258.0,7.6,1011.7
2017-02-16 19:02:00,0.0,Y,19.5,15.0,7.6,257.0,7.6,1011.7
2017-02-16 19:03:00,0.0,Y,19.7,14.9,7.6,257.0,7.6,1011.6
2017-02-16 19:04:00,0.0,Y,19.8,15.0,5.4,257.0,7.6,1011.6
2017-02-16 19:05:00,0.0,Y,19.9,15.1,5.4,257.0,5.4,1011.6
2017-02-16 19:06:00,0.0,Y,20.1,15.1,5.4,256.0,5.4,1011.6
2017-02-16 19:07:00,0.0,Y,20.3,15.3,5.4,248.0,7.6,1011.6
2017-02-16 19:08:00,0.0,Y,20.4,15.2,7.6,253.0,7.6,1011.6
2017-02-16 19:09:00,0.0,Y,20.6,15.2,7.6,272.0,7.6,1011.7
2017-02-16 19:10:00,0.0,Y,20.7,15.3,5.4,252.0,7.6,1011.7
2017-02-16 19:11:00,0.0,Y,20.5,14.8,7.6,249.0,9.4,1011.7
2017-02-16 19:12:00,0.0,Y,20.5,14.8,7.6,258.0,7.6,1011.7
2017-02-16 19:13:00,0.0,Y,20.7,15.0,9.4,254.0,9.4,1011.7
2017-02-16 19:14:00,0.0,Y,20.4,14.5,7.6,299.0,9.4,1011.7
2017-02-16 19:15:00,0.0,Y,20.4,14.5,5.4,279.0,7.6,1011.7
2017-02-16 19:16:00,0.0,Y,20.3,14.4,5.4,245.0,7.6,1011.7
2017-02-16 19:17:00,0.0,Y,20.5,14.6,5.4,254.0,5.4,1011.7
2017-02-16 19:18:00,0.0,Y,20.5,14.8,1.8,47.0,3.6,1011.7
2017-02-16 19:19:00,0.0,Y,20.5,14.8,3.6,71.0,5.4,1011.7
2017-02-16 19:20:00,0.0,Y,20.5,14.8,3.6,47.0,5.4,1011.7
2017-02-16 19:21:00,0.0,Y,20.4,14.7,1.8,46.0,3.6,1011.8
2017-02-16 19:22:00,0.0,Y,20.4,14.7,0.0,46.0,0.0,1011.8
2017-02-16 19:23:00,0.0,Y,20.6,14.9,0.0,48.0,3.6,1011.8
2017-02-16 19:24:00,0.0,Y,20.5,14.8,5.4,83.0,7.6,1011.8
2017-02-16 19:25:00,0.0,Y,20.6,14.9,7.6,85.0,7.6,1011.8
2017-02-16 19:26:00,0.0,Y,20.5,14.8,7.6,94.0,7.6,1011.8
2017-02-16 19:27:00,0.0,Y,20.6,14.9,7.6,96.0,7.6,1011.8
2017-02-16 19:28:00,0.0,Y,20.6,14.9,7.6,96.0,9.4,1011.8
2017-02-16 19:29:00,0.0,Y,20.5,14.8,9.4,95.0,9.4,1011.8
2017-02-16 19:30:00,0.0,Y,20.5,14.8,7.6,95.0,7.6,1011.9
2017-02-16 19:31:00,0.0,Y,20.5,14.8,7.6,96.0,9.4,1011.8
2017-02-16 19:32:00,0.0,Y,20.4,14.7,9.4,96.0,9.4,1011.9
2017-02-16 19:33:00,0.0,Y,20.4,14.7,9.4,96.0,9.4,1011.9
2017-02-16 19:34:00,0.0,Y,20.4,14.7,9.4,97.0,9.4,1011.9
2017-02-16 19:35:00,0.0,Y,20.4,14.7,9.4,101.0,9.4,1011.8
2017-02-16 19:36:00,0.0,Y,20.4,14.7,9.4,101.0,11.2,1011.8
2017-02-16 19:37:00,0.0,Y,20.4,15.0,11.2,102.0,11.2,1011.9
2017-02-16 19:38:00,0.0,Y,20.4,14.7,9.4,101.0,11.2,1011.9
2017-02-16 19:39:00,0.0,Y,20.4,14.7,9.4,100.0,11.2,1011.9
2017-02-16 19:40:00,0.0,Y,20.5,14.8,7.6,92.0,9.4,1011.9
2017-02-16 19:41:00,0.0,Y,20.5,14.8,9.4,91.0,9.4,1011.9
2017-02-16 19:42:00,0.0,Y,20.5,14.8,9.4,96.0,9.4,
2017-02-16 19:43:00,0.0,Y,20.4,14.7,7.6,95.0,9.4,1012.0
2017-02-16 19:44:00,0.0,Y,20.4,14.7,9.4,107.0,9.4,1012.0
2017-02-16 19:45:00,0.0,Y,20.3,14.9,7.6,113.0,9.4,1012.0
2017-02-16 19:46:00,0.0,Y,20.2,14.6,9.4,113.0,9.4,1012.0
2017-02-16 19:47:00,0.0,Y,20.2,14.6,9.4,113.0,9.4,1012.0
2017-02-16 19:48:00,0.0,Y,20.1,14.7,9.4,114.0,11.2,1012.0
2017-02-16 19:49:00,0.0,Y,20.1,14.7,11.2,115.0,11.2,1012.0
2017-02-16 19:50:00,0.0,Y,20.2,14.8,9.4,117.0,11.2,1012.0
2017-02-16 19:51:00,0.0,Y,20.2,14.8,9.4,120.0,11.2,1012.0
2017-02-16 19:52:00,0.0,Y,20.1,14.7,9.4,114.0,11.2,1012.0
2017-02-16 19:53:00,0.0,Y,20.1,14.7,11.2,114.0,11.2,1012.0
2017-02-16 19:54:00,0.0,Y,20.1,14.7,11.2,116.0,11.2,1012.0
2017-02-16 19:55:00,0.0,Y,20.0,14.8,11.2,118.0,11.2,1012.0
2017-02-16 19:56:00,0.0,Y,20.0,14.8,11.2,119.0,11.2,1012.0
2017-02-16 19:57:00,0.0,Y,19.9,14.7,11.2,123.0,13.0,1012.0
2017-02-16 19:58:00,0.0,Y,19.9,14.7,13.0,123.0,13.0,1012.0
2017-02-16 19:59:00,0.0,Y,19.9,14.7,11.2,123.0,13.0,1012.0
2017-02-16 20:00:00,0.0,Y,20.0,14.8,13.0,126.0,13.0,1012.0
2017-02-16 20:01:00,0.0,Y,20.0,14.8,13.0,127.0,13.0,1012.0
2017-02-16 20:02:00,0.0,Y,20.0,14.8,13.0,126.0,13.0,1012.0
2017-02-16 20:03:00,0.0,Y,20.1,14.9,13.0,127.0,14.8,1012.1
2017-02-16 20:04:00,0.0,Y,20.3,15.1,11.2,127.0,13.0,1012.1
2017-02-16 20:05:00,0.0,Y,20.4,15.2,11.2,129.0,13.0,1012.1
2017-02-16 20:06:00,0.0,Y,20.5,15.3,11.2,129.0,11.2,1012.2
2017-02-16 20:07:00,0.0,Y,20.6,15.4,11.2,127.0,11.2,1012.2
2017-02-16 20:08:00,0.0,Y,20.7,15.5,11.2,128.0,11.2,1012.2
2017-02-16 20:09:00,0.0,Y,20.8,15.4,11.2,130.0,11.2,1012.2
2017-02-16 20:10:00,0.0,Y,20.9,15.4,13.0,132.0,13.0,1012.2
2017-02-16 20:11:00,0.0,Y,21.0,15.5,13.0,134.0,13.0,1012.2
2017-02-16 20:12:00,0.0,Y,21.2,15.7,13.0,136.0,13.0,1012.2
2017-02-16 20:13:00,0.0,Y,21.4,15.7,11.2,141.0,13.0,1012.2
2017-02-16 20:14:00,0.0,Y,21.5,15.8,11.2,139.0,11.2,1012.2
2017-02-16 20:15:00,0.0,Y,21.6,15.9,9.4,140.0,11.2,1012.2
2017-02-16 20:16:00,0.0,Y,21.8,15.9,9.4,131.0,9.4,1012.2
2017-02-16 20:17:00,0.0,Y,21.8,15.9,9.4,130.0,9.4,1012.2
2017-02-16 20:18:00,0.0,Y,21.9,16.0,9.4,136.0,9.4,1012.2
2017-02-16 20:19:00,0.0,Y,22.0,15.8,9.4,142.0,9.4,1012.2
2017-02-16 20:20:00,0.0,Y,22.1,15.9,9.4,142.0,9.4,1012.2
2017-02-16 20:21:00,0.0,Y,22.3,16.1,7.6,134.0,9.4,1012.3
2017-02-16 20:22:00,0.0,Y,22.4,16.0,7.6,132.0,7.6,1012.3
2017-02-16 20:23:00,0.0,Y,22.5,16.1,7.6,129.0,7.6,1012.3
2017-02-16 20:24:00,0.0,Y,22.7,16.0,5.4,118.0,7.6,1012.4
2017-02-16 20:25:00,0.0,Y,22.7,16.0,5.4,119.0,7.6,1012.4
2017-02-16 20:26:00,0.0,Y,22.9,16.0,5.4,116.0,7.6,1012.4
2017-02-16 20:27:00,0.0,Y,23.0,16.1,5.4,113.0,5.4,1012.4
2017-02-16 20:28:00,0.0,Y,23.0,15.8,3.6,120.0,5.4,1012.4
2017-02-16 20:29:00,0.0,Y,23.1,15.9,5.4,128.0,5.4,1012.4
2017-02-16 20:30:00,0.0,Y,23.3,15.9,1.8,129.0,5.4,1012.5
2017-02-16 20:31:00,0.0,Y,23.3,15.9,0.0,129.0,0.0,1012.5
2017-02-16 20:32:00,0.0,Y,23.3,15.9,0.0,129.0,0.0,1012.5
2017-02-16 20:33:00,0.0,Y,23.5,16.1,0.0,127.0,0.0,1012.5
2017-02-16 20:34:00,0.0,Y,23.5,15.8,0.0,141.0,0.0,1012.5
2017-02-16 20:35:00,0.0,Y,23.6,15.9,0.0,159.0,0.0,1012.6
2017-02-16 20:36:00,0.0,Y,23.5,15.5,0.0,211.0,0.0,1012.6
2017-02-16 20:37:00,0.0,Y,23.6,15.9,0.0,203.0,0.0,1012.6
2017-02-16 20:38:00,0.0,Y,23.7,15.7,0.0,203.0,0.0,1012.6
2017-02-16 20:39:00,0.0,Y,23.7,15.7,0.0,200.0,0.0,1012.6
2017-02-16 20:40:00,0.0,Y,23.9,15.9,0.0,198.0,0.0,1012.6
2017-02-16 20:41:00,0.0,Y,23.9,15.7,0.0,202.0,0.0,1012.7
2017-02-16 20:42:00,0.0,Y,23.8,15.6,0.0,200.0,0.0,1012.7
2017-02-16 20:43:00,0.0,Y,24.0,15.8,1.8,188.0,5.4,1012.7
2017-02-16 20:44:00,0.0,Y,24.0,15.5,5.4,183.0,5.4,1012.7
2017-02-16 20:45:00,0.0,Y,23.8,15.3,5.4,186.0,7.6,1012.7
2017-02-16 20:46:00,0.0,Y,24.1,15.6,5.4,173.0,5.4,1012.7
2017-02-16 20:47:00,0.0,Y,24.2,15.7,5.4,175.0,5.4,1012.7
2017-02-16 20:48:00,0.0,Y,24.1,15.6,3.6,182.0,5.4,1012.8
2017-02-16 20:49:00,0.0,Y,24.0,15.2,3.6,206.0,5.4,1012.8
2017-02-16 20:50:00,0.0,Y,26.1,15.3,3.6,195.0,5.4,1012.8
2017-02-16 20:51:00,0.0,Y,24.7,15.6,0.0,196.0,1.8,1012.8
